call_datetime,base_date,base_day_of_week,call_date,call_section,call_time,call_title,id,next_date,sentence,sentiment,speaker,ticker
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1808,2019-10-29,We plan on continuing on that path of being disciplined.,,Dhivya Suryadevara,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4778,2019-10-15,We grew loans even as we sold or moved to held-for-sale a total $7.4 billion of consumer loans over the past year.,,John Shrewsberry,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,question,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1316,2019-10-30,So I'm just curious on that dynamic.,,Nigel Coe,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4831,2019-10-15,"As we show on page 17, expenses increased $1.4 billion from a year ago, driven by $1.3 billion of higher operating losses.",,John Shrewsberry,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1536,2019-10-30,"And hopefully, we'll deliver this year for many years to come.",,Larry Culp,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,operator_instruction,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4952,2019-10-15, Your next question comes from the line of John Pancari with Evercore.,,Operator,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1196,2019-10-30,Adjusted continuing operations generated earnings of $123 million in the quarter.,,Jamie Miller,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2577,2019-10-23, Okay.,,Glenn Schorr,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1789,2019-10-29," Got you, that's helpful.",,John Murphy,GM
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",2005,2019-10-29,"So just really quick of the 5.5, it looks like 2.8 was worse than just the operations.",,Chris McNally,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4795,2019-10-15,Average deposits increased $22.4 billion from the second quarter with growth in wholesale banking as well as retail banking deposits which continue to benefit from promotional rates and offers.,,John Shrewsberry,WFC
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3925,2019-10-24,But there's also opportunity without selling one more ad to just put better copy in the ads that exist today.,,Ned Segal,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2352,2019-10-23,We can declare victory effectively in terms of bringing you that run rate effective this quarter.,,Marty Flanagan,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1754,2019-10-29,"From a Q4 production, we are now back up and running and all of our plans are running all out.",,Dhivya Suryadevara,GM
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1215,2019-10-30,Higher costs also were associated with existing environmental health and safety matters and the non-repeat of gains associated with the sale of certain intangible assets in the third quarter of 2018.,,Jamie Miller,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4828,2019-10-15,"The increase in compensation and benefits reflected higher salaries expense primarily driven by one additional day in the quarter, a change in staffing mix and higher severance expense partially offset by lower deferred comp expense.",,John Shrewsberry,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1451,2019-10-30," So, Julian, I'll talk a little bit about Power Services and maybe I'll touch on some of the top line as well as some of the margin elements of it, and I'll break it into the three pieces.",,Jamie Miller,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2215,2019-10-23,You've just given the expansion on the ETF front and then the industry is seeing some pricing pressures.,,Mike Carrier,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1903,2019-10-29,"We will obviously try and find any voluntary opportunities to do overtime beyond that, but it's not something I would call my baseline at this point.",,Dhivya Suryadevara,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4936,2019-10-15,"I think we should -- maybe it was last quarter, one of the things that we mentioned is that we're building a control environment for the company as it exists today, and there is just through process consolidation and process reengineering, there's an opportunity for the company to be a whole lot more simplified as we roll forward, and both the cost of delivery and the cost of overseeing that from a risk and control perspective would be expected to be more efficient.",,John Shrewsberry,WFC
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,question,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",4009,2019-10-24,"Just, Ned, to kind of go back to that question on the auction market and sort of the changes that you saw, given that you talked about how just sort of it naturally adjusted and advertiser demand adjusted.",,Brian Nowak,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2266,2019-10-23,"But maybe just also talk about the growth sale initiatives and the potential to improve that from even levels before the deal, to what extent can you do that through the institutional offering of the Oppenheimer products in the potential sale of Oppenheimer retail in Europe.",,Brian Bedell,IVZ
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1425,2019-10-30, Good morning.,,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1452,2019-10-30,"So Gas Power services, in the contractual book we actually have been seeing factored fired hours up.",,Jamie Miller,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4983,2019-10-15,I mean it's not that far off either of where we are today or what's likely to unfold.,,John Shrewsberry,WFC
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2308,2019-10-23,"In terms of their $501 million that is a net number, there is about $30 million of investment that is already been done relative to the Oppenheimer transaction.",,Greg McGreevey,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",2012,2019-10-29,"I know you want to give guidance, but could you just sort of walk through the timing of how that would play out from an inventory standpoint?",,Chris McNally,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4749,2019-10-15,"I want to conclude my comments this morning by thanking the members of our operating committee, our other senior leaders, and all our team members for their efforts, dedication, and perseverance during the last six months.",,Allen Parker,WFC
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1862,2019-10-29,Thanks everybody.,,Adam Jonas,GM
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,operator_instruction,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1479,2019-10-30," From Deutsche Bank, we have Nicole DeBlase.",,Operator,GE
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",2014,2019-10-29, The reversal of working capital?,,Chris McNally,GM
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",4035,2019-10-24,We appreciate your interest in Twitter and we look forward to speaking with you next quarter.,,Jack Dorsey,TWTR
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3728,2019-10-24,"Specifically, we expect the moderate performance in MAP and issues discussed in our personalization and data settings will likely result in four or more points of reduced year-over-year growth for total revenue in Q4 from three or more points of impact in Q3, reflecting a full quarter impact in Q4 versus only a partial quarter impact in Q3.",,Ned Segal,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2536,2019-10-23,"So that is – in our run rate, we expect to continue to build that number over time, but offset that with further savings as we talked about through synergies and just general, sort of prudent expense management and discipline.",,Marty Flanagan,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2569,2019-10-23,"I wish that on the past and choppy markets like we saw this quarter, that was decent backdrop for GTR, just – if you could just talk about what you're seeing on the ground in terms of potential demand?",,Glenn Schorr,IVZ
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4830,2019-10-15,"These increases were partially offset by lower advertising and promotion, FDIC expense, as well as lower T&E expense.",,John Shrewsberry,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1376,2019-10-30,"But that said I think there's a lot of conviction on Kieran and the team's part, myself as well with what we'll have on a go-forward basis, right?",,Larry Culp,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,question,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5154,2019-10-15," Okay, thanks.",,Betsy Graseck,WFC
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1895,2019-10-29,"Just wanted to drill that down on the potential recoup, some of the loss production took on the T1 pickup truck side in the 2020.",,Unidentified Analyst,GM
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2129,2019-10-23,And then why?,,Ken Worthington,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3701,2019-10-24,We’re also experimenting with following topics right from your timeline.,,Jack Dorsey,TWTR
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,question,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5082,2019-10-15,"Should we start see this, the legal reserve estimates start to trend down?",,Eric Compton,WFC
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2575,2019-10-23,And so the performance has instead of come – is moving in the right direction.,,Loren Starr,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,presentation,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1658,2019-10-29,We started deliveries of our heavy duties in Q2 and we have gained 6 percentage points in market share since the launch.,,Dhivya Suryadevara,GM
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,presentation,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2102,2019-10-23,"It’s still very early days, but we’re beginning to see revenue synergies from the deal.",,Loren Starr,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",4033,2019-10-24, Okay.,,Jack Dorsey,TWTR
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,question,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3913,2019-10-24,"Thanks so much, guys.",,Eric Sheridan,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2312,2019-10-23,That will be some – will be entirely funded by further sort of integration or savings.,,Greg McGreevey,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1709,2019-10-29,So that commitment remains intact.,,Dhivya Suryadevara,GM
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2298,2019-10-23, Good morning.,,Ryan Bailey,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3983,2019-10-24,So I'm not sure I read much more into it than that and the fact that our September rebounded to double-digits with particular strength in the United States with a similar set of product related issues that gives us confidence in that.,,Ned Segal,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1261,2019-10-30,So we can get to as many as possible.,,Steve Winoker,GE
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3684,2019-10-24,"In parallel, we are rethinking the fundamentals of how Twitter works in order to better address the problems we’re seeing.",,Jack Dorsey,TWTR
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1950,2019-10-29,"I think we are technology roadmaps that we have for sale development, we’re going to well position that and with the equipments we’ve made for the better are next generation or architecture which we call the BEV3.",,Mary Barra,GM
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3998,2019-10-24,We think about adding terrific technology where we can acquire something faster than we can build it.,,Jack Dorsey,TWTR
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3665,2019-10-24,"We’ll also take questions asked on Twitter, so please tweet us @TwitterIR using the #TWTR.",,Krista Bessinger,TWTR
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",4036,2019-10-24,"We'll report our Q4 earnings and the full year on February 6, before the market opens.",,Jack Dorsey,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1349,2019-10-30,But there's work to do.,,Larry Culp,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1127,2019-10-30,"Third quarter net debt was $49 billion, down from $55 billion at year-end 2018, primarily driven by the $5 billion debt tender.",,Jamie Miller,GE
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5032,2019-10-15, You bet.,,Allen Parker,WFC
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,question,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5007,2019-10-15,You've talked about the increased spending in regulation compliance controls related areas versus two or three years ago.,,Matt O'Connor,WFC
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,answer,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",5145,2019-10-15,"Well, it was a bigger move than was expected, and I am always -- I am reluctant to say that it could never happen again, but the way we estimate the customer response to their in the moneyness for a refinance given what we know about -- what type of cohort they are following is the basis of how we estimate that, and it happens -- it's been happening at a faster pace, and so we think we have captured that in this valuation adjustment.",,John Shrewsberry,WFC
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,answer,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1767,2019-10-29,"And the other thing is, you can -- we think that again people wait and look and see if there is going to special attrition program, but then we also do see the natural attrition over the course of the agreement.",,Mary Barra,GM
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,question,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4945,2019-10-15," Understood, thanks, and a follow-up on the fee side, we got the IRT coming out, did you spoke about it, was in the deck, and then you've got Estill [ph], can you just help us understand how you are thinking about how that just nets out as we get past this year as well in terms of revenue and expense trajectory?",,Ken Usdin,WFC
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,presentation,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1607,2019-10-29,"In China, the XT4 and the new XT5 helped drive deliveries up 11%, amidst lower industry sales.",,Mary Barra,GM
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,presentation,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2095,2019-10-23,"And, third point, net outflows have been more elevated post-close.",,Loren Starr,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2421,2019-10-23,"I’m just trying to sort of see, how that $2.9 my trend as the business gets a little bit better.",,Bill Katz,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1797,2019-10-29,"Yet the quarter, on your majors, you put up a $400 million positive, but more importantly you put up a $200 million positive on your carryovers.",,John Murphy,GM
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1506,2019-10-30," Hey, John.",,Jamie Miller,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2474,2019-10-23,And the combination thereof I think puts us in a good place.,,Marty Flanagan,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3748,2019-10-24,I'll take both.,,Ned Segal,TWTR
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1193,2019-10-30,"Cost productivity was driven by continued execution on design engineering, sourcing and services productivity.",,Jamie Miller,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1220,2019-10-30,"And of these about 2,000 of those are real cost out most of which is felt in the segments and the remainder was pushed to the segments.",,Jamie Miller,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1194,2019-10-30,"Healthcare is on track to deliver its 2019 outlook, which includes biopharma of mid single-digit organic revenue growth and margin expansion.",,Jamie Miller,GE
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,question,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2364,2019-10-23,"I know that a lot of times on the shelf having a – you got to have a good product, it's got to be the performance has to be strong, the value add has to be clear, but it also has to be at a compelling value, a compelling fee rate, especially versus the peers.",,Brennan Hawken,IVZ
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,operator_instruction,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2624,2019-10-23,Thank you for participating.,,Operator,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,presentation,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1698,2019-10-29,We have a labor agreement that preserves our competitiveness and flexibility and we expect to offset economics over the contract period with productivity.,,Dhivya Suryadevara,GM
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,presentation,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3703,2019-10-24,"A tweet about the Golden State Warriors for instance, would now have a prompt to follow the topic, which allows us to include all relevant tweets matching the topic, without having to follow the various accounts that produce them.",,Jack Dorsey,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2476,2019-10-23,"Institutionally, we continue to be very, very strong in the market and growing.",,Marty Flanagan,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,question,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3964,2019-10-24,A couple of quick questions.,,Mark Mahaney,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,operator_instruction,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2190,2019-10-23,Our next question comes from Mike Carrier with Bank of America.,,Operator,IVZ
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,question,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3745,2019-10-24,Thanks.,,Douglas Anmuth,TWTR
2019-10-23 09:00:00,2019-10-22 00:00:00,1.0,2019-10-23,answer,09:00:00,"Invesco Ltd. (NYSE:IVZ) Q3 2019 Earnings Conference Call  October 23, 2019  9:00 AM ET",2281,2019-10-23,And so we are now actively working with MassMutual with our products and our solutions that we trying to understand what is a good fit within their network.,,Loren Starr,IVZ
2019-10-29 10:00:00,2019-10-28 00:00:00,0.0,2019-10-29,question,10:00:00,"General Motors Company (NYSE:GM) Q3 2019 Earnings Conference Call October 29, 2019 10:00 AM ET",1943,2019-10-29,"And then just more broadly with your zero mission future roll, how aligned is your labor partner with you on this goal?",,Dan Levy,GM
2019-10-24 08:00:00,2019-10-23 00:00:00,2.0,2019-10-24,answer,08:00:00,"Twitter, Inc. (NYSE:TWTR) Q3 2019 Results Earnings Conference Call October 24, 2019  8:00 AM ET",3862,2019-10-24,We continue to be really excited about the opportunity in Japan.,,Jack Dorsey,TWTR
2019-10-15 11:00:00,2019-10-14 00:00:00,0.0,2019-10-15,presentation,11:00:00,"Wells Fargo & Company (NYSE:WFC) Q3 2019 Earnings Conference Call October 15, 2019 11:00 AM ET",4736,2019-10-15,"In the area of leadership, we made important hires during the third quarter in Technology, Merchant Services, and Wealth Management.",,Allen Parker,WFC
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,answer,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1489,2019-10-30, Yes.,,Jamie Miller,GE
2019-10-30 08:00:00,2019-10-29 00:00:00,1.0,2019-10-30,presentation,08:00:00,"General Electric Company (NYSE:GE) Q3 2019 Earnings Conference Call October 30, 2019  8:00 AM ET",1096,2019-10-30,"On restructuring and other items, we incurred $0.03 of charges related to restructuring and M&A costs across our segments principally at corporate.",,Jamie Miller,GE
